event,event_type,eventID,date,location,fight,fightID,weight_class,fight_duration,scheduled_rounds,result,fighter,fighterID,outcome,SigStr,StrAccuracy,SLPM,StrDef,takedown,takedownAcc,takedownDef,opp,oppID,oppOutcome,opp_SigStr,opp_StrAccuracy,opp_SLPM,opp_StrDef,opp_takedown,opp_takedownAcc,opp_takedownDef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 282: Blachowicz vs. Ankalaev,UFC,0284PPV,12/10/2022,"Las Vegas, Nevada, USA",Alex Morono vs Santiago Ponzinibbio,6879UFC,Catch Weight,12.48,3,KO/TKO,Santiago Ponzinibbio,ponzisan01,W,66,0.425806452,5.288461538,0.709923664,0,0,1,Alex Morono,moronale01,L,38,0.290076336,3.044871795,0.574193548,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 282: Blachowicz vs. Ankalaev,UFC,0284PPV,12/10/2022,"Las Vegas, Nevada, USA",Dricus Du Plessis vs Darren Till,6880UFC,Middleweight,12.72,3,Submission,Dricus Du Plessis,plessdri01,W,86,0.585034014,6.761006289,0.5,6,1,0,Darren Till,tilldar01,L,35,0.5,2.751572327,0.414965986,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 282: Blachowicz vs. Ankalaev,UFC,0284PPV,12/10/2022,"Las Vegas, Nevada, USA",Bryce Mitchell vs Ilia Topuria,6881UFC,Featherweight,8.17,3,Submission,Ilia Topuria,topurili01,W,40,0.519480519,4.895960832,0.56097561,0,0,0.888888889,Bryce Mitchell,mitchbry01,L,36,0.43902439,4.406364749,0.480519481,1,0.111111111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 282: Blachowicz vs. Ankalaev,UFC,0284PPV,12/10/2022,"Las Vegas, Nevada, USA",Jay Perrin vs Raul Rosas Jr.,6882UFC,Bantamweight,2.73,3,Submission,Raul Rosas Jr.,rosasrau01,W,3,0.428571429,1.098901099,0.5,2,0.666666667,1,Jay Perrin,perrijay01,L,4,0.5,1.465201465,0.571428571,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 282: Blachowicz vs. Ankalaev,UFC,0284PPV,12/10/2022,"Las Vegas, Nevada, USA",Chris Daukaus vs Jairzinho Rozenstruik,6883UFC,Heavyweight,0.38,3,KO/TKO,Jairzinho Rozenstruik,rozenjai01,W,12,0.571428571,31.57894737,0,0,0,1,Chris Daukaus,daukachr01,L,1,1,2.631578947,0.428571429,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 282: Blachowicz vs. Ankalaev,UFC,0284PPV,12/10/2022,"Las Vegas, Nevada, USA",Dalcha Lungiambula vs Edmen Shahbazyan,6884UFC,Middleweight,9.68,3,KO/TKO,Edmen Shahbazyan,shahbedm01,W,54,0.504672897,5.578512397,0.520833333,0,0,1,Dalcha Lungiambula,lungidal01,L,23,0.479166667,2.376033058,0.495327103,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 282: Blachowicz vs. Ankalaev,UFC,0284PPV,12/10/2022,"Las Vegas, Nevada, USA",Joaquin Buckley vs Chris Curtis,6885UFC,Middleweight,7.82,3,KO/TKO,Chris Curtis,curtichr01,W,36,0.413793103,4.603580563,0.693251534,0,0,1,Joaquin Buckley,buckljoa01,L,50,0.306748466,6.393861893,0.586206897,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 282: Blachowicz vs. Ankalaev,UFC,0284PPV,12/10/2022,"Las Vegas, Nevada, USA",Alexander Hernandez vs Billy Quarantillo,6886UFC,Featherweight,9.5,3,KO/TKO,Billy Quarantillo,quarabil01,W,87,0.57615894,9.157894737,0.489361702,2,0.5,0.666666667,Alexander Hernandez,hernaale01,L,48,0.510638298,5.052631579,0.42384106,2,0.333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 282: Blachowicz vs. Ankalaev,UFC,0284PPV,12/10/2022,"Las Vegas, Nevada, USA",TJ Brown vs Erik Silva,6887UFC,Featherweight,13.68,3,Submission,TJ Brown,browntj01,W,24,0.631578947,1.754385965,0.275862069,2,0.285714286,0.25,Erik Silva,silvaeri01,L,21,0.724137931,1.535087719,0.368421053,3,0.75,0.714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 282: Blachowicz vs. Ankalaev,UFC,0284PPV,12/10/2022,"Las Vegas, Nevada, USA",Steven Koslow vs Cameron Saaiman,6888UFC,Bantamweight,14.22,3,KO/TKO,Cameron Saaiman,saaimcam01,W,53,0.595505618,3.727144866,0.620689655,0,0,0.444444444,Steven Koslow,kosloste01,L,11,0.379310345,0.773558368,0.404494382,5,0.555555556,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Jared Cannonier vs Sean Strickland,6889UFC,Middleweight,25,5,Decision - Split,Jared Cannonier,cannojar01,W,141,0.45483871,5.64,0.62,0,0,0,Sean Strickland,stricsea01,L,152,0.38,6.08,0.54516129,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Damir Ismagulov vs Arman Tsarukyan,6890UFC,Lightweight,15,3,Decision - Unanimous,Arman Tsarukyan,tsaruarm01,W,34,0.419753086,2.266666667,0.581395349,7,0.333333333,1,Damir Ismagulov,ismagdam01,L,36,0.418604651,2.4,0.580246914,0,0,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Amir Albazi vs Alessandro Costa,6891UFC,Flyweight,12.22,3,KO/TKO,Amir Albazi,albazami01,W,37,0.456790123,3.027823241,0.76056338,1,0.25,1,Alessandro Costa,costaale01,L,17,0.23943662,1.391162029,0.543209877,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Alex Caceres vs Julian Erosa,6892UFC,Featherweight,3.07,3,KO/TKO,Alex Caceres,cacerale01,W,16,0.533333333,5.211726384,0.545454545,0,0,1,Julian Erosa,erosajul01,L,10,0.454545455,3.25732899,0.466666667,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Drew Dober vs Bobby Green,6893UFC,Lightweight,7.75,3,KO/TKO,Drew Dober,doberdre01,W,34,0.280991736,4.387096774,0.485915493,0,0,1,Bobby Green,greenbob01,L,73,0.514084507,9.419354839,0.719008264,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Cody Brundage vs Michal Oleksiejczuk,6894UFC,Middleweight,3.27,3,KO/TKO,Michal Oleksiejczuk,oleksmic01,W,15,0.517241379,4.587155963,1,0,0,0,Cody Brundage,brundcod01,L,0,0,0,0.482758621,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Cory McKenna vs Cheyanne Vlismas,6895UFC,Women's Strawweight,15,3,Decision - Unanimous,Cory McKenna,mckencor01,W,22,0.271604938,1.466666667,0.554054054,2,0.666666667,1,Cheyanne Vlismas,vlismche01,L,33,0.445945946,2.2,0.728395062,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Jake Matthews vs Matthew Semelsberger,6896UFC,Welterweight,15,3,Decision - Unanimous,Matthew Semelsberger,semelmat01,W,45,0.387931034,3,0.640449438,3,0.6,0.5,Jake Matthews,matthjak01,L,32,0.359550562,2.133333333,0.612068966,1,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Saidyokub Kakhramonov vs Said Nurmagomedov,6897UFC,Bantamweight,8.83,3,Submission,Said Nurmagomedov,nurmasai01,W,7,0.388888889,0.792751982,0.633333333,0,0,0.583333333,Saidyokub Kakhramonov,kakhrsai01,L,11,0.366666667,1.245753114,0.611111111,5,0.416666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Rafa Garcia vs Maheshate,6898UFC,Lightweight,15,3,Decision - Unanimous,Rafa Garcia,garciraf01,W,49,0.5,3.266666667,0.822695035,6,0.545454545,1,Maheshate,mahesmah01,L,25,0.177304965,1.666666667,0.5,0,0,0.454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Bryan Battle vs Rinat Fakhretdinov,6899UFC,Welterweight,15,3,Decision - Unanimous,Rinat Fakhretdinov,fakhrrin01,W,43,0.632352941,2.866666667,0.8125,7,0.777777778,1,Bryan Battle,battlbry01,L,3,0.1875,0.2,0.367647059,0,0,0.222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",David Dvorak vs Manel Kape,6900UFC,Flyweight,15,3,Decision - Unanimous,Manel Kape,kapeman01,W,58,0.487394958,3.866666667,0.64893617,0,0,0.333333333,David Dvorak,dvoradav01,L,33,0.35106383,2.2,0.512605042,2,0.666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Cannonier vs. Strickland,Fight Night,0318FNI,12/17/2022,"Las Vegas, Nevada, USA",Sergey Morozov vs Journey Newson,6901UFC,Bantamweight,15,3,Decision - Unanimous,Sergey Morozov,morozser01,W,30,0.285714286,2,0.754716981,6,0.461538462,1,Journey Newson,newsojou01,L,26,0.245283019,1.733333333,0.714285714,0,0,0.538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Strickland vs. Imavov,Fight Night,0319FNI,1/14/2023,"Las Vegas, Nevada, USA",Nassourdine Imavov vs Sean Strickland,6902UFC,Light Heavyweight,25,5,Decision - Unanimous,Sean Strickland,stricsea01,W,182,0.449382716,7.28,0.542750929,1,1,1,Nassourdine Imavov,imavonas01,L,123,0.457249071,4.92,0.550617284,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Strickland vs. Imavov,Fight Night,0319FNI,1/14/2023,"Las Vegas, Nevada, USA",Dan Ige vs Damon Jackson,6903UFC,Featherweight,9.22,3,KO/TKO,Dan Ige,igedan01,W,34,0.459459459,3.687635575,0.64,1,1,1,Damon Jackson,jacksdam01,L,36,0.36,3.904555315,0.540540541,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Strickland vs. Imavov,Fight Night,0319FNI,1/14/2023,"Las Vegas, Nevada, USA",Roman Kopylov vs Punahele Soriano,6904UFC,Middleweight,8.32,3,KO/TKO,Roman Kopylov,kopylrom01,W,82,0.640625,9.855769231,0.635514019,1,1,1,Punahele Soriano,soriapun01,L,39,0.364485981,4.6875,0.359375,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Strickland vs. Imavov,Fight Night,0319FNI,1/14/2023,"Las Vegas, Nevada, USA",Raquel Pennington vs Ketlen Vieira,6905UFC,Women's Bantamweight,15,3,Decision - Split,Raquel Pennington,penniraq01,W,81,0.509433962,5.4,0.578947368,0,0,1,Ketlen Vieira,vieirket01,L,64,0.421052632,4.266666667,0.490566038,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Strickland vs. Imavov,Fight Night,0319FNI,1/14/2023,"Las Vegas, Nevada, USA",Raoni Barcelos vs Umar Nurmagomedov,6906UFC,Bantamweight,4.67,3,KO/TKO,Umar Nurmagomedov,nurmauma01,W,36,0.705882353,7.708779443,0.458333333,0,0,1,Raoni Barcelos,barcerao01,L,13,0.541666667,2.78372591,0.294117647,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Strickland vs. Imavov,Fight Night,0319FNI,1/14/2023,"Las Vegas, Nevada, USA",Javid Basharat vs Mateus Mendonca,6907UFC,Bantamweight,15,3,Decision - Unanimous,Javid Basharat,bashajav01,W,95,0.730769231,6.333333333,0.670454545,3,0.6,0.818181818,Mateus Mendonca,mendomat01,L,29,0.329545455,1.933333333,0.269230769,2,0.181818182,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Strickland vs. Imavov,Fight Night,0319FNI,1/14/2023,"Las Vegas, Nevada, USA",Abdul Razak Alhassan vs Claudio Ribeiro,6908UFC,Middleweight,5.47,3,KO/TKO,Abdul Razak Alhassan,alhasabd01,W,17,0.607142857,3.10786106,0.387096774,0,0,1,Claudio Ribeiro,ribeicla01,L,19,0.612903226,3.473491773,0.392857143,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Strickland vs. Imavov,Fight Night,0319FNI,1/14/2023,"Las Vegas, Nevada, USA",Nick Fiore vs Mateusz Rebecki,6909UFC,Lightweight,15,3,Decision - Unanimous,Mateusz Rebecki,rebecmat01,W,89,0.520467836,5.933333333,0.634408602,3,0.75,0.666666667,Nick Fiore,fiorenic01,L,34,0.365591398,2.266666667,0.479532164,1,0.333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Strickland vs. Imavov,Fight Night,0319FNI,1/14/2023,"Las Vegas, Nevada, USA",Carlos Hernandez vs Allan Nascimento,6910UFC,Flyweight,3.27,3,Submission,Allan Nascimento,nasciall01,W,6,0.545454545,1.834862385,0.571428571,2,0.5,1,Carlos Hernandez,hernacar01,L,3,0.428571429,0.917431193,0.454545455,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Strickland vs. Imavov,Fight Night,0319FNI,1/14/2023,"Las Vegas, Nevada, USA",Nick Aguirre vs Dan Argueta,6911UFC,Featherweight,15,3,Decision - Unanimous,Dan Argueta,arguedan01,W,47,0.552941176,3.133333333,0.681818182,4,0.666666667,1,Nick Aguirre,aguirnic01,L,14,0.318181818,0.933333333,0.447058824,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Strickland vs. Imavov,Fight Night,0319FNI,1/14/2023,"Las Vegas, Nevada, USA",Jimmy Flick vs Charles Johnson,6912UFC,Flyweight,4.55,3,KO/TKO,Charles Johnson,johnscha01,W,34,0.596491228,7.472527473,0.461538462,0,0,0.666666667,Jimmy Flick,flickjim01,L,7,0.538461538,1.538461538,0.403508772,1,0.333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Jamahal Hill vs Glover Teixeira,6913UFC,Light Heavyweight,25,5,Decision - Unanimous,Jamahal Hill,hilljam01,W,232,0.577114428,9.28,0.53125,0,0,0.882352941,Glover Teixeira,teixeglo01,L,75,0.46875,3,0.422885572,2,0.117647059,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Deiveson Figueiredo vs Brandon Moreno,6914UFC,Flyweight,15,5,TKO - Doctor's Stoppage,Brandon Moreno,morenbra01,W,48,0.648648649,3.2,0.558139535,3,0.5,0.5,Deiveson Figueiredo,figuedei01,L,19,0.441860465,1.266666667,0.351351351,1,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Gilbert Burns vs Neil Magny,6915UFC,Welterweight,4.25,3,Submission,Gilbert Burns,burnsgil01,W,5,0.833333333,1.176470588,0.636363636,1,1,1,Neil Magny,magnynei01,L,4,0.363636364,0.941176471,0.166666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Jessica Andrade vs Lauren Murphy,6916UFC,Women's Flyweight,15,3,Decision - Unanimous,Jessica Andrade,andrajes01,W,231,0.62601626,15.4,0.658703072,1,1,1,Lauren Murphy,murphlau01,L,100,0.341296928,6.666666667,0.37398374,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Paul Craig vs Johnny Walker,6917UFC,Light Heavyweight,2.27,3,KO/TKO,Johnny Walker,walkejoh01,W,16,0.8,7.04845815,0.625,0,0,1,Paul Craig,craigpau01,L,3,0.375,1.321585903,0.2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Ihor Potieria vs Mauricio Rua,6918UFC,Light Heavyweight,4.08,3,KO/TKO,Ihor Potieria,potieiho01,W,21,0.512195122,5.147058824,0.451612903,0,0,1,Mauricio Rua,ruamau01,L,17,0.548387097,4.166666667,0.487804878,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Brunno Ferreira vs Gregory Rodrigues,6919UFC,Middleweight,4.22,3,KO/TKO,Brunno Ferreira,ferrebru01,W,22,0.488888889,5.213270142,0.487804878,0,0,1,Gregory Rodrigues,rodrigre01,L,21,0.512195122,4.976303318,0.511111111,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Melquizael Costa vs Thiago Moises,6920UFC,Lightweight,9.08,3,Submission,Thiago Moises,moisethi01,W,22,0.666666667,2.422907489,0.54,4,0.571428571,1,Melquizael Costa,costamel01,L,23,0.46,2.533039648,0.333333333,0,0,0.428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Gabriel Bonfim vs Mounir Lazzez,6921UFC,Welterweight,0.82,3,Submission,Gabriel Bonfim,bonfigab01,W,9,0.409090909,10.97560976,0.307692308,0,0,1,Mounir Lazzez,lazzemou01,L,9,0.692307692,10.97560976,0.590909091,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Shamil Abdurakhimov vs Jailton Almeida,6922UFC,Heavyweight,7.93,3,KO/TKO,Jailton Almeida,almeijai01,W,45,0.789473684,5.674653216,0,3,0.6,1,Shamil Abdurakhimov,abdursha01,L,1,1,0.126103405,0.210526316,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Luan Lacerda vs Cody Stamann,6923UFC,Bantamweight,15,3,Decision - Unanimous,Cody Stamann,stamacod01,W,103,0.544973545,6.866666667,0.55801105,0,0,0.75,Luan Lacerda,lacerlua01,L,80,0.44198895,5.333333333,0.455026455,1,0.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Ismael Bonfim vs Terrance McKinney,6924UFC,Lightweight,7.28,3,KO/TKO,Ismael Bonfim,bonfiism01,W,34,0.693877551,4.67032967,0.714285714,1,0.25,1,Terrance McKinney,mckinter01,L,14,0.285714286,1.923076923,0.306122449,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Warlley Alves vs Nicolas Dalby,6925UFC,Welterweight,15,3,Decision - Split,Nicolas Dalby,dalbynic01,W,119,0.47983871,7.933333333,0.541666667,0,0,0.666666667,Warlley Alves,alveswar01,L,66,0.458333333,4.4,0.52016129,1,0.333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Zarah Fairn vs Josiane Nunes,6926UFC,Women's Featherweight,15,3,Decision - Unanimous,Josiane Nunes,nunesjos01,W,102,0.483412322,6.8,0.533864542,0,0,1,Zarah Fairn,fairnzar01,L,117,0.466135458,7.8,0.516587678,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 283: Teixeira vs. Hill,UFC,0285PPV,1/21/2023,"Rio de Janeiro, Rio de Janeiro, Brazil",Daniel Marcos vs Saimon Oliveira,6927UFC,Bantamweight,7.3,3,KO/TKO,Daniel Marcos,marcodan01,W,53,0.679487179,7.260273973,0.671428571,0,0,1,Saimon Oliveira,olivesai01,L,23,0.328571429,3.150684932,0.320512821,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Spivac,Fight Night,0320FNI,2/4/2023,"Las Vegas, Nevada, USA",Dooho Choi vs Kyle Nelson,6931UFC,Featherweight,15,3,Decision - Split,Kyle Nelson,nelsokyl01,D,20,0.344827586,1.333333333,0.358974359,5,0.5,1,Dooho Choi,choidoo01,D,50,0.641025641,3.333333333,0.655172414,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Spivac,Fight Night,0320FNI,2/4/2023,"Las Vegas, Nevada, USA",Derrick Lewis vs Serghei Spivac,6928UFC,Heavyweight,3.08,5,Submission,Serghei Spivac,spivaser01,W,12,0.571428571,3.896103896,1,6,0.75,1,Derrick Lewis,lewisder01,L,0,0,0,0.428571429,0,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Spivac,Fight Night,0320FNI,2/4/2023,"Las Vegas, Nevada, USA",Devin Clark vs Da Woon Jung,6929UFC,Light Heavyweight,15,3,Decision - Unanimous,Devin Clark,clarkdev01,W,39,0.557142857,2.6,0.653846154,3,0.272727273,0.8,Da Woon Jung,jungda01,L,18,0.346153846,1.2,0.442857143,1,0.2,0.727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Spivac,Fight Night,0320FNI,2/4/2023,"Las Vegas, Nevada, USA",Blagoy Ivanov vs Marcin Tybura,6930UFC,Heavyweight,15,3,Decision - Unanimous,Marcin Tybura,tyburmar01,W,40,0.388349515,2.666666667,0.699115044,1,1,1,Blagoy Ivanov,ivanobla01,L,34,0.300884956,2.266666667,0.611650485,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Spivac,Fight Night,0320FNI,2/4/2023,"Las Vegas, Nevada, USA",Adam Fugitt vs Yusaku Kinoshita,6932UFC,Welterweight,4.6,3,KO/TKO,Adam Fugitt,fugitada01,W,21,0.636363636,4.565217391,0.583333333,4,0.571428571,1,Yusaku Kinoshita,kinosyus01,L,10,0.416666667,2.173913043,0.363636364,0,0,0.428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Spivac,Fight Night,0320FNI,2/4/2023,"Las Vegas, Nevada, USA",Anshul Jubli vs Jeka Saragih,6933UFC,Lightweight,8.73,3,KO/TKO,Anshul Jubli,jublians01,W,38,0.745098039,4.352806415,0.44,2,0.4,1,Jeka Saragih,saragjek01,L,14,0.56,1.603665521,0.254901961,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Spivac,Fight Night,0320FNI,2/4/2023,"Las Vegas, Nevada, USA",JeongYeong Lee vs Yi Zha,6934UFC,Featherweight,15,3,Decision - Split,JeongYeong Lee,leejeo01,W,25,0.438596491,1.666666667,0.586206897,0,0,0.761904762,Yi Zha,zhayi01,L,24,0.413793103,1.6,0.561403509,5,0.238095238,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Spivac,Fight Night,0320FNI,2/4/2023,"Las Vegas, Nevada, USA",Toshiomi Kazama vs Rinya Nakamura,6935UFC,Bantamweight,0.55,3,KO/TKO,Rinya Nakamura,nakamrin01,W,11,0.44,20,0.6,0,0,1,Toshiomi Kazama,kazamtos01,L,4,0.4,7.272727273,0.56,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Spivac,Fight Night,0320FNI,2/4/2023,"Las Vegas, Nevada, USA",SeungGuk Choi vs HyunSung Park,6936UFC,Flyweight,13.18,3,Submission,HyunSung Park,parkhyu01,W,38,0.417582418,2.883156297,0.710144928,1,0.333333333,1,SeungGuk Choi,choiseu02,L,20,0.289855072,1.517450683,0.582417582,0,0,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Spivac,Fight Night,0320FNI,2/4/2023,"Las Vegas, Nevada, USA",Jun Yong Park vs Denis Tiuliulin,6937UFC,Middleweight,4.08,3,Submission,Jun Yong Park,parkjun01,W,25,0.657894737,6.12745098,0.636363636,1,0.333333333,1,Denis Tiuliulin,tiuliden01,L,8,0.363636364,1.960784314,0.342105263,0,0,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Spivac,Fight Night,0320FNI,2/4/2023,"Las Vegas, Nevada, USA",Jesus Aguilar vs Tatsuro Taira,6938UFC,Flyweight,4.33,3,Submission,Tatsuro Taira,tairatat01,W,1,1,0.230946882,0,1,1,1,Jesus Aguilar,aguiljes01,L,2,1,0.461893764,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
